"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Trial.Type","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"5d9c8a8033801b00145a6803",3,"Large vs small C","HAMMER","CHISEL","Study1","B","JOL_Small",4299,56,5630,"CHISEL",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","HAND","FIX","Study1","U","JOL_Large",9683,35,5416,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","HUNGRY","PARK","Study1","U","JOL_Large",4299,32,5271,"FAMINE",20,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","JURY","TRIAL","Study1","S","JOL_Large",6184,87,14032,"LAWYER",18.181818181818,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","LATCH","KEY","Study1","F","JOL_Large",2441,69,3525,"KEY",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","LION","ART","Study1","U","JOL_Small",3503,23,8392,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","LIVER","KIDNEY","Study1","S","JOL_Large",5260,90,3589,"KIDNEY",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","MONEY","WAGE","Study1","B","JOL_Large",3312,97,16809,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","NEWS","EDITOR","Study1","B","JOL_Small",3372,58,3856,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","OUT","WAY","Study1","B","JOL_Small",3749,57,3500,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","PILOT","PLANE","Study1","F","JOL_Large",3050,65,3655,"PLANE",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","PLANT","ROOT","Study1","B","JOL_Large",5580,62,6915,"ORCHID",20,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","POSITION","MACHINE","Study1","U","JOL_Large",4685,34,1787,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","RACKET","BALL","Study1","F","JOL_Large",5148,55,5031,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","RIDDLE","SUGAR","Study1","U","JOL_Large",10734,32,1198,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","ROCK","GEOLOGY","Study1","B","JOL_Large",4930,75,1762,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","ROUND","CIRCLE","Study1","S","JOL_Small",3972,85,4585,"CIRCLE",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","SACKING","DIETARY","Study1","U","JOL_Small",4569,15,1603,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","SALAD","LETTUCE","Study1","S","JOL_Small",4568,89,4370,"LETTUCE",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","SEIZE","TAKE","Study1","F","JOL_Small",3339,89,3467,"TAKE",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","SICK","HIDE","Study1","U","JOL_Small",3772,15,8988,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","SIGHT","DEBATE","Study1","U","JOL_Large",4018,35,4977,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","SIP","DRINK","Study1","F","JOL_Large",4857,58,4356,"DRINK",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","SITE","LOCATION","Study1","S","JOL_Small",2650,74,6085,"LOCATION",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","SODA","POP","Study1","S","JOL_Large",3954,96,3400,"POP",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","STENCH","SMELL","Study1","F","JOL_Small",3593,85,4396,"SMELL",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","STING","HORNET","Study1","B","JOL_Small",4048,36,3380,"BEE",22.222222222222,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","STOMACH","DIGESTION","Study1","B","JOL_Small",4897,65,6061,"DIGESTION",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","TALK","DISCUSSION","Study1","B","JOL_Small",4172,71,3662,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","TOILET","BATHROOM","Study1","S","JOL_Small",5595,82,4659,"BATHROOM",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","TUCK","ALLOW","Study1","U","JOL_Large",2458,44,4241,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","VASE","KING","Study1","U","JOL_Small",3600,32,1513,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","WAR","REVOLUTION","Study1","B","JOL_Large",3574,22,6554,"REVOLUTION",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","WASP","BUG","Study1","F","JOL_Large",3057,88,4314,"STING",25,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","WASTE","DUMP","Study1","S","JOL_Small",6041,83,15710,"DUMP",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","WATER","BRIDGE","Study1","B","JOL_Large",7350,81,3406,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","WIND","BLOW","Study1","S","JOL_Small",3535,87,5468,"BLOW",100,100
"5d9c8a8033801b00145a6803",3,"Large vs small C","WOMAN","LIFT","Study1","U","JOL_Large",3079,40,1415,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","WORD","SENTENCE","Study1","F","JOL_Large",4748,68,5539,"",0,0
"5d9c8a8033801b00145a6803",3,"Large vs small C","WOULD","CASH","Study1","U","JOL_Large",5386,35,2149,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","ACCIDENT","STRONG","Study1","U","JOL_Large",2296,0,7784,"pain ",20,0
"w10015293_bnp",4,"Large vs small D","ACCIDENT","STRONG","Study1","U","JOL_Large",3337,3,1858,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","ADD","VALLEY","Study1","U","JOL_Small",1713,0,3572,"subtract",14.285714285714,0
"w10015293_bnp",4,"Large vs small D","ADD","VALLEY","Study1","U","JOL_Small",2929,0,2710,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","AMOUNT","NUMBER","Study1","S","JOL_Small",2483,45,3870,"number",100,100
"w10015293_bnp",4,"Large vs small D","AMOUNT","NUMBER","Study1","S","JOL_Small",3966,10,3576,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","ASSIGNMENT","DUE","Study1","S","JOL_Large",5578,85,3142,"complete",18.181818181818,0
"w10015293_bnp",4,"Large vs small D","ASSIGNMENT","DUE","Study1","S","JOL_Small",2440,100,5136,"DUE",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","ATTIRE","CLOTHES","Study1","F","JOL_Small",4353,45,2478,"clothes",100,100
"w10015293_bnp",4,"Large vs small D","ATTIRE","CLOTHES","Study1","F","JOL_Large",3889,25,3369,"CLOTHES",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","ATTORNEY","LAW","Study1","F","JOL_Large",3306,100,1940,"law",100,100
"w10015293_bnp",4,"Large vs small D","ATTORNEY","LAW","Study1","F","JOL_Large",2945,100,3577,"LAW",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","BAD","DELINQUENT","Study1","B","JOL_Small",3206,30,7173,"delinquent ",100,100
"w10015293_bnp",4,"Large vs small D","BAD","DELINQUENT","Study1","B","JOL_Large",3778,9,1590,"GOOD",14.285714285714,0
"5ef695acd994c4392445cce9",4,"Large vs small D","BAR","GRILL","Study1","S","JOL_Small",5053,75,2270,"top",0,0
"w10015293_bnp",4,"Large vs small D","BAR","GRILL","Study1","S","JOL_Large",8783,90,2897,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","BEE","HONEY","Study1","S","JOL_Small",2131,80,4197,"sting",20,0
"w10015293_bnp",4,"Large vs small D","BEE","HONEY","Study1","S","JOL_Small",2415,100,2125,"HONEY",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","BELT","SOON","Study1","U","JOL_Small",1786,0,3754,"shackle",18.181818181818,0
"w10015293_bnp",4,"Large vs small D","BELT","SOON","Study1","U","JOL_Large",3029,10,2587,"LOOP",50,0
"5ef695acd994c4392445cce9",4,"Large vs small D","BIRD","SWAN","Study1","B","JOL_Small",3418,55,5320,"penguin",18.181818181818,0
"w10015293_bnp",4,"Large vs small D","BIRD","SWAN","Study1","B","JOL_Large",6567,50,6213,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","BLAZE","FIRE","Study1","F","JOL_Small",1757,20,2328,"fire",100,100
"w10015293_bnp",4,"Large vs small D","BLAZE","FIRE","Study1","F","JOL_Large",3101,6,3122,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","BRONZE","ARTERY","Study1","U","JOL_Small",1798,0,11684,"artery",100,100
"w10015293_bnp",4,"Large vs small D","BRONZE","ARTERY","Study1","U","JOL_Large",8979,15,2314,"MEDAL",18.181818181818,0
"5ef695acd994c4392445cce9",4,"Large vs small D","BUSINESS","DEATH","Study1","U","JOL_Small",4117,5,7909,"work",0,0
"w10015293_bnp",4,"Large vs small D","BUSINESS","DEATH","Study1","U","JOL_Small",2194,10,2696,"GAME",22.222222222222,0
"5ef695acd994c4392445cce9",4,"Large vs small D","CAR","HAPPY","Study1","U","JOL_Small",2004,0,7869,"happy",100,100
"w10015293_bnp",4,"Large vs small D","CAR","HAPPY","Study1","U","JOL_Small",14988,21,8592,"SEAT",22.222222222222,0
"5ef695acd994c4392445cce9",4,"Large vs small D","CARD","CREDIT","Study1","B","JOL_Small",2912,50,2009,"debit",54.545454545455,0
"w10015293_bnp",4,"Large vs small D","CARD","CREDIT","Study1","B","JOL_Small",2903,100,8891,"CREDIT",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","CAVE","DARK","Study1","F","JOL_Large",2128,100,1896,"dark",100,100
"w10015293_bnp",4,"Large vs small D","CAVE","DARK","Study1","F","JOL_Large",6236,0,1916,"IN",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","CHEESE","WINE","Study1","S","JOL_Large",2054,20,3291,"wine",100,100
"w10015293_bnp",4,"Large vs small D","CHEESE","WINE","Study1","S","JOL_Large",2245,0,1388,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","CHILD","BABY","Study1","S","JOL_Small",2877,95,4614,"baby",100,100
"w10015293_bnp",4,"Large vs small D","CHILD","BABY","Study1","S","JOL_Large",3388,90,6074,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","CHILI","HOT","Study1","F","JOL_Large",2437,100,1791,"hot",100,100
"w10015293_bnp",4,"Large vs small D","CHILI","HOT","Study1","F","JOL_Small",25022,100,10541,"SAUCE",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","CHORE","WORK","Study1","F","JOL_Large",1995,50,3844,"work",100,100
"w10015293_bnp",4,"Large vs small D","CHORE","WORK","Study1","F","JOL_Small",4100,50,27343,"WORK",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","CLEAN","HYGIENE","Study1","B","JOL_Large",2337,100,4231,"hygenic",71.428571428571,100
"w10015293_bnp",4,"Large vs small D","CLEAN","HYGIENE","Study1","B","JOL_Small",25152,40,1200,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","CLUTTER","PUSHER","Study1","U","JOL_Large",1820,0,1685,"mess",20,0
"w10015293_bnp",4,"Large vs small D","CLUTTER","PUSHER","Study1","U","JOL_Large",2346,0,1442,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","COLD","BITTER","Study1","B","JOL_Small",5026,90,1966,"shiver",50,0
"w10015293_bnp",4,"Large vs small D","COLD","BITTER","Study1","B","JOL_Small",42294,87,4876,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","COW","HERD","Study1","B","JOL_Large",3152,95,2803,"herd",100,100
"w10015293_bnp",4,"Large vs small D","COW","HERD","Study1","B","JOL_Large",5125,100,7342,"HERD",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","DEFINITION","MEANING","Study1","S","JOL_Large",3012,95,4478,"meaning",100,100
"w10015293_bnp",4,"Large vs small D","DEFINITION","MEANING","Study1","S","JOL_Large",3451,100,3086,"MEANING",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","DESIGN","ARCHITECTURE","Study1","S","JOL_Small",2169,20,6292,"interior",40,0
"w10015293_bnp",4,"Large vs small D","DESIGN","ARCHITECTURE","Study1","S","JOL_Small",3105,0,7865,"ARCHITCT",80,0
"5ef695acd994c4392445cce9",4,"Large vs small D","DIVISION","MATH","Study1","F","JOL_Large",1707,85,5565,"multiplication ",33.333333333333,0
"w10015293_bnp",4,"Large vs small D","DIVISION","MATH","Study1","F","JOL_Small",15563,20,2555,"MATH",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","DOG","PAW","Study1","B","JOL_Small",4668,80,3324,"paw",100,100
"w10015293_bnp",4,"Large vs small D","DOG","PAW","Study1","B","JOL_Large",6065,98,2452,"CAT",33.333333333333,0
"5ef695acd994c4392445cce9",4,"Large vs small D","DROWSY","SLEEP","Study1","F","JOL_Large",1728,55,2149,"sleepy",90.909090909091,100
"w10015293_bnp",4,"Large vs small D","DROWSY","SLEEP","Study1","F","JOL_Large",5290,10,2354,"SLEEP",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","END","BEGIN","Study1","S","JOL_Small",4579,75,8290,"begin",100,100
"w10015293_bnp",4,"Large vs small D","END","BEGIN","Study1","S","JOL_Large",2590,100,10956,"START",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","ENOUGH","FULL","Study1","F","JOL_Small",2836,100,2308,"full",100,100
"w10015293_bnp",4,"Large vs small D","ENOUGH","FULL","Study1","F","JOL_Small",2864,20,4218,"MORE",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","FAMINE","HUNGER","Study1","F","JOL_Small",3334,65,2696,"hunger",100,100
"w10015293_bnp",4,"Large vs small D","FAMINE","HUNGER","Study1","F","JOL_Small",4060,40,3741,"HUNGRY",83.333333333333,100
"5ef695acd994c4392445cce9",4,"Large vs small D","FANTASTIC","GREAT","Study1","F","JOL_Large",2740,70,3528,"great",100,100
"w10015293_bnp",4,"Large vs small D","FANTASTIC","GREAT","Study1","F","JOL_Small",3476,30,3100,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","FISH","TUNA","Study1","B","JOL_Large",2356,65,2691,"tuna",100,100
"w10015293_bnp",4,"Large vs small D","FISH","TUNA","Study1","B","JOL_Large",2143,100,3398,"TUNA",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","FLOOR","DISCOVER","Study1","U","JOL_Large",4361,25,3357,"discover",100,100
"w10015293_bnp",4,"Large vs small D","FLOOR","DISCOVER","Study1","U","JOL_Large",2093,0,4334,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","FLOWER","ORCHID","Study1","B","JOL_Large",2551,45,2690,"orchid",100,100
"w10015293_bnp",4,"Large vs small D","FLOWER","ORCHID","Study1","B","JOL_Small",4196,20,2630,"ORCHID",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","FOOT","SHOE","Study1","S","JOL_Large",2551,88,2996,"shoe",100,100
"w10015293_bnp",4,"Large vs small D","FOOT","SHOE","Study1","S","JOL_Small",2458,100,1846,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","FUTURE","PAST","Study1","S","JOL_Large",3691,55,3280,"past",100,100
"w10015293_bnp",4,"Large vs small D","FUTURE","PAST","Study1","S","JOL_Small",2542,100,2068,"PAST",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","GROWTH","HEIGHT","Study1","F","JOL_Small",6309,75,2422,"height",100,100
"w10015293_bnp",4,"Large vs small D","GROWTH","HEIGHT","Study1","F","JOL_Small",3574,70,2308,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","HAMMER","CHISEL","Study1","B","JOL_Small",2846,40,4038,"chisel",100,100
"w10015293_bnp",4,"Large vs small D","HAMMER","CHISEL","Study1","B","JOL_Small",8669,0,2708,"NAIL",40,0
"5ef695acd994c4392445cce9",4,"Large vs small D","HAND","FIX","Study1","U","JOL_Large",2790,85,4607,"finger",44.444444444444,0
"w10015293_bnp",4,"Large vs small D","HAND","FIX","Study1","U","JOL_Large",4560,20,6171,"SHAKE",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","HUNGRY","PARK","Study1","U","JOL_Large",4804,20,2981,"famine",20,0
"w10015293_bnp",4,"Large vs small D","HUNGRY","PARK","Study1","U","JOL_Large",1769,0,3078,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","JURY","TRIAL","Study1","S","JOL_Large",2033,99,4308,"trial",100,100
"w10015293_bnp",4,"Large vs small D","JURY","TRIAL","Study1","S","JOL_Small",2513,60,1816,"JUDGE",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","LATCH","KEY","Study1","F","JOL_Large",2592,45,7023,"key",100,100
"w10015293_bnp",4,"Large vs small D","LATCH","KEY","Study1","F","JOL_Large",3738,20,1611,"KEY",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","LION","ART","Study1","U","JOL_Small",1972,0,3078,"anger",50,0
"w10015293_bnp",4,"Large vs small D","LION","ART","Study1","U","JOL_Small",3460,20,1750,"ART",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","LIVER","KIDNEY","Study1","S","JOL_Large",4531,50,4792,"drink",36.363636363636,0
"w10015293_bnp",4,"Large vs small D","LIVER","KIDNEY","Study1","S","JOL_Small",3920,100,2960,"KIDNEY",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","MONEY","WAGE","Study1","B","JOL_Small",3012,80,4282,"card",25,0
"w10015293_bnp",4,"Large vs small D","MONEY","WAGE","Study1","B","JOL_Large",5697,10,9464,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","NEWS","EDITOR","Study1","B","JOL_Large",2759,10,6397,"outlet",16.666666666667,0
"w10015293_bnp",4,"Large vs small D","NEWS","EDITOR","Study1","B","JOL_Large",3428,30,5735,"LETTER",50,0
"5ef695acd994c4392445cce9",4,"Large vs small D","OUT","WAY","Study1","B","JOL_Small",4945,35,3921,"in",0,0
"w10015293_bnp",4,"Large vs small D","OUT","WAY","Study1","B","JOL_Large",5044,1,1996,"IN",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","PILOT","PLANE","Study1","F","JOL_Small",2493,80,4283,"plane",100,100
"w10015293_bnp",4,"Large vs small D","PILOT","PLANE","Study1","F","JOL_Small",5491,99,2907,"PLANE",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","PLANT","ROOT","Study1","B","JOL_Small",5531,75,14771,"cactus",20,0
"w10015293_bnp",4,"Large vs small D","PLANT","ROOT","Study1","B","JOL_Large",5875,50,6076,"TREES",22.222222222222,0
"5ef695acd994c4392445cce9",4,"Large vs small D","POSITION","MACHINE","Study1","U","JOL_Large",3442,15,2200,"",0,0
"w10015293_bnp",4,"Large vs small D","POSITION","MACHINE","Study1","U","JOL_Large",2206,0,2904,"TURN",18.181818181818,0
"5ef695acd994c4392445cce9",4,"Large vs small D","RACKET","BALL","Study1","F","JOL_Large",2273,65,6805,"ball",100,100
"w10015293_bnp",4,"Large vs small D","RACKET","BALL","Study1","F","JOL_Large",7289,20,10302,"BALL",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","RIDDLE","SUGAR","Study1","U","JOL_Small",2839,0,2788,"fun",25,0
"w10015293_bnp",4,"Large vs small D","RIDDLE","SUGAR","Study1","U","JOL_Small",4513,0,4058,"GUESS",20,0
"5ef695acd994c4392445cce9",4,"Large vs small D","ROCK","GEOLOGY","Study1","B","JOL_Large",2979,25,7925,"boulder",28.571428571429,0
"w10015293_bnp",4,"Large vs small D","ROCK","GEOLOGY","Study1","B","JOL_Large",14138,0,12243,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","ROUND","CIRCLE","Study1","S","JOL_Small",3108,85,2556,"circle",100,100
"w10015293_bnp",4,"Large vs small D","ROUND","CIRCLE","Study1","S","JOL_Small",4444,100,16061,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","SACKING","DIETARY","Study1","U","JOL_Large",3562,15,4448,"",0,0
"w10015293_bnp",4,"Large vs small D","SACKING","DIETARY","Study1","U","JOL_Small",8773,0,1434,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","SALAD","LETTUCE","Study1","S","JOL_Large",2106,85,2904,"lettuce",100,100
"w10015293_bnp",4,"Large vs small D","SALAD","LETTUCE","Study1","S","JOL_Large",3133,100,1505,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","SEIZE","TAKE","Study1","F","JOL_Small",2032,0,3417,"take",100,100
"w10015293_bnp",4,"Large vs small D","SEIZE","TAKE","Study1","F","JOL_Small",4541,30,1973,"TAKE",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","SICK","HIDE","Study1","U","JOL_Small",2325,50,2035,"ill",28.571428571429,0
"w10015293_bnp",4,"Large vs small D","SICK","HIDE","Study1","U","JOL_Large",3225,20,1460,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","SIGHT","DEBATE","Study1","U","JOL_Large",3105,10,3156,"see",44.444444444444,0
"w10015293_bnp",4,"Large vs small D","SIGHT","DEBATE","Study1","U","JOL_Small",16649,0,1448,"SEE",44.444444444444,0
"5ef695acd994c4392445cce9",4,"Large vs small D","SIP","DRINK","Study1","F","JOL_Small",1946,85,2554,"slurp",20,0
"w10015293_bnp",4,"Large vs small D","SIP","DRINK","Study1","F","JOL_Large",4326,80,4161,"DRINK",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","SITE","LOCATION","Study1","S","JOL_Large",3377,65,2490,"location",100,100
"w10015293_bnp",4,"Large vs small D","SITE","LOCATION","Study1","S","JOL_Small",5209,25,5267,"LOCATION",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","SODA","POP","Study1","S","JOL_Small",3133,50,1737,"pop",100,100
"w10015293_bnp",4,"Large vs small D","SODA","POP","Study1","S","JOL_Small",2239,100,2654,"POP",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","STENCH","SMELL","Study1","F","JOL_Large",4371,75,2203,"smell",100,100
"w10015293_bnp",4,"Large vs small D","STENCH","SMELL","Study1","F","JOL_Small",2597,100,4945,"SMELL",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","STING","HORNET","Study1","B","JOL_Small",1903,55,2037,"bee",22.222222222222,0
"w10015293_bnp",4,"Large vs small D","STING","HORNET","Study1","B","JOL_Large",5812,40,6378,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","STOMACH","DIGESTION","Study1","B","JOL_Small",2284,55,2044,"hurt",15.384615384615,0
"w10015293_bnp",4,"Large vs small D","STOMACH","DIGESTION","Study1","B","JOL_Small",2943,50,3341,"DIGEST",80,0
"5ef695acd994c4392445cce9",4,"Large vs small D","TALK","DISCUSSION","Study1","B","JOL_Large",2731,80,3280,"listen",37.5,0
"w10015293_bnp",4,"Large vs small D","TALK","DISCUSSION","Study1","B","JOL_Small",27885,0,4418,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","TOILET","BATHROOM","Study1","S","JOL_Small",2416,65,6666,"lavatory",37.5,0
"w10015293_bnp",4,"Large vs small D","TOILET","BATHROOM","Study1","S","JOL_Small",4094,70,6404,"SEAT",33.333333333333,0
"5ef695acd994c4392445cce9",4,"Large vs small D","TUCK","ALLOW","Study1","U","JOL_Small",2102,0,3195,"fold ",22.222222222222,0
"w10015293_bnp",4,"Large vs small D","TUCK","ALLOW","Study1","U","JOL_Large",2833,10,4707,"IN",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","VASE","KING","Study1","U","JOL_Large",2496,40,3888,"glass",22.222222222222,0
"w10015293_bnp",4,"Large vs small D","VASE","KING","Study1","U","JOL_Small",1808,0,9041,"GLASS",22.222222222222,0
"5ef695acd994c4392445cce9",4,"Large vs small D","WAR","REVOLUTION","Study1","B","JOL_Large",6398,5,6609,"disaster",11.111111111111,0
"w10015293_bnp",4,"Large vs small D","WAR","REVOLUTION","Study1","B","JOL_Large",1900,10,3131,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","WASP","BUG","Study1","F","JOL_Large",2162,100,2167,"bug",100,100
"w10015293_bnp",4,"Large vs small D","WASP","BUG","Study1","F","JOL_Large",3868,100,4138,"BUG",100,100
"5ef695acd994c4392445cce9",4,"Large vs small D","WASTE","DUMP","Study1","S","JOL_Small",3137,45,4011,"litter",0,0
"w10015293_bnp",4,"Large vs small D","WASTE","DUMP","Study1","S","JOL_Small",15037,0,2261,"TRASH",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","WATER","BRIDGE","Study1","B","JOL_Small",3142,65,6470,"drink",36.363636363636,0
"w10015293_bnp",4,"Large vs small D","WATER","BRIDGE","Study1","B","JOL_Large",9769,100,14193,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","WIND","BLOW","Study1","S","JOL_Large",2852,100,3016,"blow",100,100
"w10015293_bnp",4,"Large vs small D","WIND","BLOW","Study1","S","JOL_Small",14270,0,1473,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","WOMAN","LIFT","Study1","U","JOL_Large",3978,0,2877,"lift",100,100
"w10015293_bnp",4,"Large vs small D","WOMAN","LIFT","Study1","U","JOL_Large",13165,0,2060,"NOT",28.571428571429,0
"5ef695acd994c4392445cce9",4,"Large vs small D","WORD","SENTENCE","Study1","F","JOL_Small",3398,70,3212,"sentence",100,100
"w10015293_bnp",4,"Large vs small D","WORD","SENTENCE","Study1","F","JOL_Small",4334,100,6520,"",0,0
"5ef695acd994c4392445cce9",4,"Large vs small D","WOULD","CASH","Study1","U","JOL_Large",3889,10,5187,"money",0,0
"w10015293_bnp",4,"Large vs small D","WOULD","CASH","Study1","U","JOL_Large",7940,9,1112,"",0,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","ADJOURN","END","Study2","F","JOL_Large",2939,0,7072,"time",28.571428571429,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","AFFECTION","LOVE","Study2","F","JOL_Small",3828,70,3637,"love",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","ALONE","LONELY","Study2","S","JOL_Small",9884,2,7315,"lonely",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","BAD","VILLAIN","Study2","B","JOL_Large",6120,42,4942,"breath",15.384615384615,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","BASEBALL","LEAGUE","Study2","B","JOL_Large",2902,90,13980,"catcher",30.769230769231,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","BEST","FAVORITE","Study2","B","JOL_Small",4276,42,4892,"days",16.666666666667,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","BIRD","PENGUIN","Study2","B","JOL_Large",4015,32,10737,"penguin",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","BOTH","OUNCE","Study2","U","JOL_Large",6754,32,5466,"time",22.222222222222,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","CACTUS","PLANT","Study2","F","JOL_Small",4334,34,4329,"plant",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","CAKE","CLOTHES","Study2","U","JOL_Large",4987,20,7477,"decoration",11.764705882353,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","CANDLE","WAX","Study2","S","JOL_Small",5181,80,4500,"light",0,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","CAR","WINDSHIELD","Study2","B","JOL_Small",2705,34,4728,"drive",40,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","CAT","PANTHER","Study2","B","JOL_Small",3281,50,5465,"dog",0,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","CHERRY","RED","Study2","F","JOL_Small",3385,12,6995,"red",100,100
